PJ21 Devices Disconnection Log
SP-D17-18,Offline,18/03/2019 15:02:59
SP-D19-20,Offline,18/03/2019 15:02:59
SP-D5,Offline,18/03/2019 15:02:59
SP-V1,Offline,18/03/2019 15:08:59
SP-V1,Online,18/03/2019 15:09:59
SP-W1,Offline,18/03/2019 15:16:11
SP-D17-18,Offline,18/03/2019 15:16:11
SP-D19-20,Offline,18/03/2019 15:16:11
SP-D5,Offline,18/03/2019 15:16:11
SP-W1,Offline,18/03/2019 15:21:05
SP-D17-18,Offline,18/03/2019 15:21:05
SP-D19-20,Offline,18/03/2019 15:21:05
SP-D5,Offline,18/03/2019 15:21:05
SP-W1,Offline,18/03/2019 15:29:21
SP-D17-18,Offline,18/03/2019 15:29:21
SP-D19-20,Offline,18/03/2019 15:29:21
SP-D5,Offline,18/03/2019 15:29:21
SP-W1,Offline,18/03/2019 15:37:02
SP-V1,Offline,18/03/2019 15:37:02
SP-D5,Offline,18/03/2019 15:37:02
SP-D17-18,Offline,18/03/2019 15:37:02
SP-D19-20,Offline,18/03/2019 15:37:02
SP-V1,Online,18/03/2019 15:40:02
SP-V1,Offline,18/03/2019 16:10:03
SP-V1,Online,18/03/2019 16:57:05
SP-W1,Offline,18/03/2019 17:06:03
SP-D17-18,Offline,18/03/2019 17:06:03
SP-D19-20,Offline,18/03/2019 17:06:03
SP-D5,Offline,18/03/2019 17:06:03
SP-W1,Offline,18/03/2019 23:32:42
SP-V1,Offline,18/03/2019 23:32:42
SP-D17-18,Offline,18/03/2019 23:32:42
SP-D19-20,Offline,18/03/2019 23:32:42
SP-D5,Offline,18/03/2019 23:32:42
SP-W1,Offline,18/03/2019 23:38:37
SP-D5,Offline,18/03/2019 23:38:37
SP-V1,Offline,18/03/2019 23:38:37
SP-D17-18,Offline,18/03/2019 23:38:37
SP-D19-20,Offline,18/03/2019 23:38:37
SP-V1,Online,18/03/2019 23:39:37
SP-W1,Offline,19/03/2019 16:24:29
SP-V1,Offline,19/03/2019 16:24:29
SP-D5,Offline,19/03/2019 16:24:29
SP-D17-18,Offline,19/03/2019 16:24:29
SP-D19-20,Offline,19/03/2019 16:24:29
SP-W1,Offline,27/03/2019 20:49:30
SP-V1,Offline,27/03/2019 20:49:30
SP-D5,Offline,27/03/2019 20:49:30
SP-D17-18,Offline,27/03/2019 20:49:30
SP-D19-20,Offline,27/03/2019 20:49:30
SP-W1,Offline,27/03/2019 21:03:14
SP-V1,Offline,27/03/2019 21:03:14
SP-D17-18,Offline,27/03/2019 21:03:14
SP-D19-20,Offline,27/03/2019 21:03:14
SP-D5,Offline,27/03/2019 21:03:14
SP-W1,Offline,27/03/2019 21:07:53
SP-V1,Offline,27/03/2019 21:07:53
SP-D17-18,Offline,27/03/2019 21:07:53
SP-D19-20,Offline,27/03/2019 21:07:53
SP-D5,Offline,27/03/2019 21:07:53
SP-W1,Offline,27/03/2019 22:15:38
SP-V1,Offline,27/03/2019 22:15:38
SP-D5,Offline,27/03/2019 22:15:38
SP-D17-18,Offline,27/03/2019 22:15:38
SP-D19-20,Offline,27/03/2019 22:15:38
SP-W1,Offline,27/03/2019 22:23:19
SP-V1,Offline,27/03/2019 22:23:19
SP-D17-18,Offline,27/03/2019 22:23:19
SP-D19-20,Offline,27/03/2019 22:23:19
SP-D5,Offline,27/03/2019 22:23:19
SP-W1,Offline,27/03/2019 22:30:02
SP-V1,Offline,27/03/2019 22:30:02
SP-D17-18,Offline,27/03/2019 22:30:02
SP-D19-20,Offline,27/03/2019 22:30:02
SP-D5,Offline,27/03/2019 22:30:02
SP-W1,Offline,27/03/2019 22:34:36
SP-V1,Offline,27/03/2019 22:34:36
SP-D17-18,Offline,27/03/2019 22:34:36
SP-D19-20,Offline,27/03/2019 22:34:36
SP-D5,Offline,27/03/2019 22:34:36
SP-W1,Offline,27/03/2019 22:35:45
SP-V1,Offline,27/03/2019 22:35:45
SP-D17-18,Offline,27/03/2019 22:35:45
SP-D19-20,Offline,27/03/2019 22:35:45
SP-D5,Offline,27/03/2019 22:35:45
SP-W1,Offline,27/03/2019 22:36:59
SP-V1,Offline,27/03/2019 22:36:59
SP-D17-18,Offline,27/03/2019 22:36:59
SP-D19-20,Offline,27/03/2019 22:36:59
SP-D5,Offline,27/03/2019 22:36:59
SP-W1,Offline,27/03/2019 22:40:06
SP-V1,Offline,27/03/2019 22:40:06
SP-D17-18,Offline,27/03/2019 22:40:06
SP-D19-20,Offline,27/03/2019 22:40:06
SP-D5,Offline,27/03/2019 22:40:06
SP-W1,Offline,27/03/2019 22:51:00
SP-V1,Offline,27/03/2019 22:51:00
SP-D5,Offline,27/03/2019 22:51:00
SP-D17-18,Offline,27/03/2019 22:51:00
SP-D19-20,Offline,27/03/2019 22:51:00
SP-W1,Offline,27/03/2019 22:53:33
SP-V1,Offline,27/03/2019 22:53:33
SP-D17-18,Offline,27/03/2019 22:53:33
SP-D19-20,Offline,27/03/2019 22:53:33
SP-D5,Offline,27/03/2019 22:53:33
SP-W1,Offline,27/03/2019 22:58:47
SP-V1,Offline,27/03/2019 22:58:47
SP-D17-18,Offline,27/03/2019 22:58:47
SP-D19-20,Offline,27/03/2019 22:58:47
SP-D5,Offline,27/03/2019 22:58:47
SP-W1,Offline,27/03/2019 23:00:46
SP-V1,Offline,27/03/2019 23:00:46
SP-D17-18,Offline,27/03/2019 23:00:46
SP-D19-20,Offline,27/03/2019 23:00:46
SP-D5,Offline,27/03/2019 23:00:46
SP-W1,Offline,27/03/2019 23:03:33
SP-V1,Offline,27/03/2019 23:03:33
SP-D17-18,Offline,27/03/2019 23:03:33
SP-D19-20,Offline,27/03/2019 23:03:33
SP-D5,Offline,27/03/2019 23:03:33
SP-W1,Offline,27/03/2019 23:12:24
SP-V1,Offline,27/03/2019 23:12:24
SP-D17-18,Offline,27/03/2019 23:12:24
SP-D19-20,Offline,27/03/2019 23:12:24
SP-D5,Offline,27/03/2019 23:12:24
SP-W1,Offline,27/03/2019 23:15:36
SP-V1,Offline,27/03/2019 23:15:36
SP-D17-18,Offline,27/03/2019 23:15:36
SP-D19-20,Offline,27/03/2019 23:15:36
SP-D5,Offline,27/03/2019 23:15:36
SP-W1,Offline,27/03/2019 23:16:38
SP-V1,Offline,27/03/2019 23:16:38
SP-D17-18,Offline,27/03/2019 23:16:38
SP-D19-20,Offline,27/03/2019 23:16:38
SP-D5,Offline,27/03/2019 23:16:38
SP-W1,Offline,27/03/2019 23:17:59
SP-V1,Offline,27/03/2019 23:17:59
SP-D17-18,Offline,27/03/2019 23:17:59
SP-D19-20,Offline,27/03/2019 23:17:59
SP-D5,Offline,27/03/2019 23:17:59
SP-W1,Offline,27/03/2019 23:23:11
SP-V1,Offline,27/03/2019 23:23:11
SP-D17-18,Offline,27/03/2019 23:23:11
SP-D19-20,Offline,27/03/2019 23:23:11
SP-D5,Offline,27/03/2019 23:23:11
SP-W1,Offline,27/03/2019 23:24:55
SP-V1,Offline,27/03/2019 23:24:55
SP-D17-18,Offline,27/03/2019 23:24:55
SP-D19-20,Offline,27/03/2019 23:24:55
SP-D5,Offline,27/03/2019 23:24:55
SP-W1,Offline,27/03/2019 23:28:13
SP-V1,Offline,27/03/2019 23:28:13
SP-D17-18,Offline,27/03/2019 23:28:13
SP-D19-20,Offline,27/03/2019 23:28:13
SP-D5,Offline,27/03/2019 23:28:13
SP-W1,Offline,27/03/2019 23:31:30
SP-V1,Offline,27/03/2019 23:31:30
SP-D5,Offline,27/03/2019 23:31:30
SP-D17-18,Offline,27/03/2019 23:31:30
SP-D19-20,Offline,27/03/2019 23:31:30
SP-W1,Offline,27/03/2019 23:34:55
SP-V1,Offline,27/03/2019 23:34:55
SP-D17-18,Offline,27/03/2019 23:34:55
SP-D19-20,Offline,27/03/2019 23:34:55
SP-D5,Offline,27/03/2019 23:34:55
SP-W1,Offline,27/03/2019 23:36:34
SP-V1,Offline,27/03/2019 23:36:34
SP-D17-18,Offline,27/03/2019 23:36:34
SP-D19-20,Offline,27/03/2019 23:36:34
SP-D5,Offline,27/03/2019 23:36:34
SP-W1,Offline,27/03/2019 23:38:56
SP-V1,Offline,27/03/2019 23:38:56
SP-D17-18,Offline,27/03/2019 23:38:56
SP-D19-20,Offline,27/03/2019 23:38:56
SP-D5,Offline,27/03/2019 23:38:56
SP-W1,Offline,27/03/2019 23:43:15
SP-V1,Offline,27/03/2019 23:43:15
SP-D17-18,Offline,27/03/2019 23:43:15
SP-D19-20,Offline,27/03/2019 23:43:15
SP-D5,Offline,27/03/2019 23:43:15
SP-W1,Offline,27/03/2019 23:46:09
SP-V1,Offline,27/03/2019 23:46:09
SP-D17-18,Offline,27/03/2019 23:46:09
SP-D19-20,Offline,27/03/2019 23:46:09
SP-D5,Offline,27/03/2019 23:46:09
SP-W1,Offline,27/03/2019 23:49:06
SP-D5,Offline,27/03/2019 23:49:06
SP-V1,Offline,27/03/2019 23:49:06
SP-D17-18,Offline,27/03/2019 23:49:06
SP-D19-20,Offline,27/03/2019 23:49:06
SP-W1,Offline,27/03/2019 23:50:44
SP-V1,Offline,27/03/2019 23:50:44
SP-D17-18,Offline,27/03/2019 23:50:44
SP-D19-20,Offline,27/03/2019 23:50:44
SP-D5,Offline,27/03/2019 23:50:44
SP-W1,Offline,27/03/2019 23:53:47
SP-V1,Offline,27/03/2019 23:53:47
SP-D17-18,Offline,27/03/2019 23:53:47
