SP Devices Disconnection Log
SP-D19-20,Offline,23/04/2019 15:00:10
SP-W1,Offline,23/04/2019 15:20:33
SP-V1,Offline,23/04/2019 15:20:33
SP-D17-18,Offline,23/04/2019 15:20:33
SP-D19-20,Offline,23/04/2019 15:20:33
SP-D5,Offline,23/04/2019 15:20:33
SP-W1,Offline,23/04/2019 15:29:23
SP-V1,Offline,23/04/2019 15:29:23
SP-D17-18,Offline,23/04/2019 15:29:23
SP-D19-20,Offline,23/04/2019 15:29:23
SP-D5,Offline,23/04/2019 15:29:23
